,Animal,GENDER,Genotype (I.D.),PCA,Pain Score,Paw Height (mm),Paw Velocity (mm/s),Stimulus,TIME,TiME,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Zscore Height,Zscore Pain,Zscore Velocity,file,pca1,Paw Velocity (mm/s)_scaled,Paw Height (mm)_scaled,Pain Score_scaled,used for training,p_pain
18,9.0,,C57,,0.0,8.1,850.59,dynamic brush,,,,,,,,,,,,,,,,C57 male.csv,-1.1740021424229903,-0.31508432459763114,-0.7001560467918587,-1.0231298052248863,,0.08031692582598092
19,10.0,,C57,,0.0,22.76,3513.53,dynamic brush,,,,,,,,,,,,,,,,C57 male.csv,1.7204199496793444,3.0527845786593164,0.9220150549021198,-1.0231298052248863,,0.9331486561419295
20,1.0,,C57,,0.5,7.54,408.52,light pinprick,,,,,,,,,,,,,,,,C57 male.csv,-1.2702052424504553,-0.8741783357517685,-0.762121655042106,-0.5616368845100075,,0.07572821915481187
21,2.0,,C57,,1.0,10.22,683.34,light pinprick,,,,,,,,,,,,,,,,C57 male.csv,-0.6323371866935326,-0.5266084573492982,-0.46557195841592175,-0.10014396379512873,,0.1863991837861942
22,3.0,,C57,,2.0,19.48,1723.51,light pinprick,,,,,,,,,,,,,,,,C57 male.csv,1.2531913299859168,0.7889135585807558,0.5590736351506702,0.8228418776346288,,0.9429919577170378
23,4.0,,C57,,2.0,13.66,1633.04,light pinprick,,,,,,,,,,,,,,,,C57 male.csv,0.8149110286442647,0.6744944955610648,-0.08492607916440166,0.8228418776346288,,0.9530008566812604
24,5.0,,C57,,1.0,9.43,1464.9,light pinprick,,,,,,,,,,,,,,,,C57 male.csv,-0.10813708667326331,0.46184476353795406,-0.552987727197521,-0.10014396379512873,,0.6565717410280942
25,6.0,,C57,,3.0,6.6,897.32,light pinprick,,,,,,,,,,,,,,,,C57 male.csv,0.352209471255061,-0.25598403925541646,-0.8661353546050216,1.7458277190643865,,0.9179906153425093
26,7.0,,C57,,0.0,8.68,1081.9,light pinprick,,,,,,,,,,,,,,,,C57 male.csv,-0.9668772036352521,-0.022542338667657282,-0.6359773811041024,-1.0231298052248863,,0.09860909142126582
27,8.0,,C57,,0.0,8.52,1550.22,light pinprick,,,,,,,,,,,,,,,,C57 male.csv,-0.6327529256735577,0.5697505274026609,-0.6536818406041731,-1.0231298052248863,,0.18620779424925338
28,9.0,,C57,,1.0,8.45,1627.7,light pinprick,,,,,,,,,,,,,,,,C57 male.csv,-0.051032887534606525,0.6677408999324018,-0.661427541635454,-0.10014396379512873,,0.7120383191181728
29,10.0,,C57,,2.0,6.4,2239.27,light pinprick,,,,,,,,,,,,,,,,C57 male.csv,0.7969157276532219,1.4412046599738788,-0.8882659289801098,0.8228418776346288,,0.9529279911925966
30,1.0,,C57,,2.0,21.34,1515.79,heavy pinprick,,,,,,,,,,,,,,,,C57 male.csv,1.2192696459902683,0.5262062769354566,0.7648879768389921,0.8228418776346288,1.0,0.9441713306891917
31,2.0,,C57,,1.33,21.75,1687.84,heavy pinprick,,,,,,,,,,,,,,,,C57 male.csv,1.0173842942603697,0.7438010574432253,0.8102556543079232,0.20444136387669132,1.0,0.9504532867962309
32,3.0,,C57,,1.5,28.79,1775.87,heavy pinprick,,,,,,,,,,,,,,,,C57 male.csv,1.621767340413005,0.8551342078535646,1.5892518723110343,0.36134895691975005,1.0,0.9336623930701518
33,4.0,,C57,,2.33,18.45,1340.16,heavy pinprick,,,,,,,,,,,,,,,,C57 male.csv,1.080174021996305,0.30408380497626225,0.44510117711896496,1.127427205306449,1.0,0.9487412331965508
34,5.0,,C57,,2.67,28.85,2242.98,heavy pinprick,,,,,,,,,,,,,,,,C57 male.csv,2.588244673561963,1.4458967648020324,1.595891044623561,1.4412423913925663,1.0,0.9389887983478291
35,6.0,,C57,,2.0,20.65,1588.85,heavy pinprick,,,,,,,,,,,,,,,,C57 male.csv,1.2289142897825969,0.6186065946564538,0.688537495244937,0.8228418776346288,1.0,0.9438361203869049
36,7.0,,C57,,2.67,22.15,1693.6,heavy pinprick,,,,,,,,,,,,,,,,C57 male.csv,1.7563277237008643,0.7510858347505474,0.8545168030580998,1.4412423913925663,1.0,0.9331887783036922
37,8.0,,C57,,2.33,23.19,2358.2,heavy pinprick,,,,,,,,,,,,,,,,C57 male.csv,2.1314879621614584,1.5916176053141224,0.9695957898085598,1.127427205306449,1.0,0.9379979605617353
38,9.0,,C57,,1.67,13.44,1384.8,heavy pinprick,,,,,,,,,,,,,,,,C57 male.csv,0.44369000044356693,0.3605408291080075,-0.10926971097699896,0.5182565499628088,1.0,0.9331199441066793
39,10.0,,C57,,2.67,28.94,2472.2,heavy pinprick,,,,,,,,,,,,,,,,C57 male.csv,2.7625335143214294,1.7357954895215366,1.6058498030923507,1.4412423913925663,1.0,0.933262985879463
0,1.0,,C57,,2.0,6.55,1738.25,cotton swab,,,,,,,,,,,,,,,,C57 female.csv,0.4381091601097284,0.8075555060651181,-0.8716679981987936,0.8228418776346288,,0.93237322907773
1,2.0,,C57,,0.0,4.14,235.76,cotton swab,,,,,,,,,,,,,,,,C57 female.csv,-1.8790219369267067,-1.0926710662401273,-1.1383414194186088,-1.0231298052248863,,0.07592725446409761
2,3.0,,C57,,1.0,5.5,1416.35,cotton swab,,,,,,,,,,,,,,,,C57 female.csv,-0.39486847031582745,0.4004426909215506,-0.9878535136680076,-0.10014396379512873,,0.35234176437558246
